,Adjusted P-value,Combined Score,Gene_set,Genes,Odds Ratio,Old Adjusted P-value,Old P-value,Overlap,P-value,Term
28,0.0009523234848911784,532.7967302554354,Reactome_2016,FGB;FGA;FGG,48.78048780487804,0,0,3/246,1.805057585741449e-05,Signalling to RAS_Homo sapiens_R-HSA-167044
29,0.0009431664708249092,527.3270995363036,Reactome_2016,FGB;FGA;FGG,48.38709677419354,0,0,3/248,1.8493460212253127e-05,VEGFR2 mediated cell proliferation_Homo sapiens_R-HSA-5218921
30,0.0009575185836278617,516.676249452882,Reactome_2016,FGB;FGA;FGG,47.61904761904761,0,0,3/252,1.9400703328407654e-05,Interleukin-2 signaling_Homo sapiens_R-HSA-451927
31,0.0009386563615707273,514.0718523055374,Reactome_2016,FGB;FGA;FGG,47.43083003952569,0,0,3/253,1.9632028477296257e-05,Signalling to ERKs_Homo sapiens_R-HSA-187687
32,0.0009990769917568238,494.0319156956194,Reactome_2016,FGB;FGA;FGG,45.977011494252864,0,0,3/261,2.1548719430049145e-05,"Interleukin-3, 5 and GM-CSF signaling_Homo sapiens_R-HSA-512988"
33,0.0010263315085495145,482.18467517791936,Reactome_2016,FGB;FGA;FGG,45.11278195488721,0,0,3/266,2.2807366856655873e-05,NCAM signaling for neurite out-growth_Homo sapiens_R-HSA-375165
34,0.0011999154264502258,445.364487160159,Reactome_2016,FGB;FGA;FGG,42.402826855123685,0,0,3/283,2.744904570310974e-05,Extracellular matrix organization_Homo sapiens_R-HSA-1474244
35,0.0011789498878113968,443.35078471425453,Reactome_2016,FGB;FGA;FGG,42.25352112676056,0,0,3/284,2.7739997360268158e-05,IRS-mediated signalling_Homo sapiens_R-HSA-112399
36,0.0011470863773300074,443.35078471425453,Reactome_2016,FGB;FGA;FGG,42.25352112676056,0,0,3/284,2.7739997360268158e-05,MAPK family signaling cascades_Homo sapiens_R-HSA-5683057
37,0.0011525362194938586,437.40322834932397,Reactome_2016,FGB;FGA;FGG,41.811846689895475,0,0,3/287,2.862508257566446e-05,Insulin receptor signalling cascade_Homo sapiens_R-HSA-74751
38,0.0011347190322455226,435.4513156513832,Reactome_2016,FGB;FGA;FGG,41.66666666666666,0,0,3/288,2.8924210625866272e-05,IGF1R signaling cascade_Homo sapiens_R-HSA-2428924
39,0.0011063510564393848,435.4513156513832,Reactome_2016,FGB;FGA;FGG,41.66666666666666,0,0,3/288,2.8924210625866272e-05,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)_Homo sapiens_R-HSA-2404192
40,0.001079366884331107,435.4513156513832,Reactome_2016,FGB;FGA;FGG,41.66666666666666,0,0,3/288,2.8924210625866272e-05,IRS-related events triggered by IGF1R_Homo sapiens_R-HSA-2428928
41,0.0010646395696109724,433.51442348076796,Reactome_2016,FGB;FGA;FGG,41.522491349480966,0,0,3/289,2.9225399950105128e-05,FCERI mediated MAPK activation_Homo sapiens_R-HSA-2871796
42,0.0012946979814163553,394.39102490187173,Reactome_2016,FGB;FGA;FGG,38.58520900321544,0,0,3/311,3.6386936732616523e-05,Signaling by Insulin receptor_Homo sapiens_R-HSA-74752
43,0.0013777657547467187,380.10470589776884,Reactome_2016,FGB;FGA;FGG,37.5,0,0,3/320,3.96220217051344e-05,VEGFA-VEGFR2 Pathway_Homo sapiens_R-HSA-4420097
44,0.0014109581214839164,372.54818995176583,Reactome_2016,FGB;FGA;FGG,36.92307692307693,0,0,3/325,4.149876827893873e-05,Signaling by SCF-KIT_Homo sapiens_R-HSA-1433557
45,0.0014186601534620536,368.13746431439665,Reactome_2016,FGB;FGA;FGG,36.58536585365854,0,0,3/328,4.26525274897088e-05,Signaling by VEGF_Homo sapiens_R-HSA-194138
46,0.0014011470830567565,366.68715302650634,Reactome_2016,FGB;FGA;FGG,36.474164133738604,0,0,3/329,4.3041773139652e-05,Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696
47,0.0013719565188264073,366.68715302650634,Reactome_2016,FGB;FGA;FGG,36.474164133738604,0,0,3/329,4.3041773139652e-05,Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716
48,0.0013439574061972972,366.68715302650634,Reactome_2016,FGB;FGA;FGG,36.474164133738604,0,0,3/329,4.3041773139652e-05,Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708
49,0.0013290608071200882,365.2466456441945,Reactome_2016,FGB;FGA;FGG,36.36363636363636,0,0,3/330,4.34333597098068e-05,Signaling by ERBB4_Homo sapiens_R-HSA-1236394
50,0.0013267074810147288,362.3946638279026,Reactome_2016,FGB;FGA;FGG,36.14457831325301,0,0,3/332,4.4223582700490974e-05,Signaling by FGFR4_Homo sapiens_R-HSA-5654743
51,0.0013011938756105994,362.3946638279026,Reactome_2016,FGB;FGA;FGG,36.14457831325301,0,0,3/332,4.4223582700490974e-05,Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687
52,0.0012881512451881135,360.9830029780175,Reactome_2016,FGB;FGA;FGG,36.03603603603604,0,0,3/333,4.462223267645099e-05,Signaling by FGFR3_Homo sapiens_R-HSA-5654741
53,0.0012985851677485849,356.80424669649307,Reactome_2016,FGB;FGA;FGG,35.714285714285715,0,0,3/336,4.583241768524418e-05,Signaling by FGFR1_Homo sapiens_R-HSA-5654736
54,0.0013324143747151342,350.021788584232,Reactome_2016,FGB;FGA;FGG,35.19061583577714,0,0,3/341,4.789724876426953e-05,Downstream signal transduction_Homo sapiens_R-HSA-186763
55,0.0013432623602760794,346.05786105628283,Reactome_2016,FGB;FGA;FGG,34.883720930232556,0,0,3/344,4.916515828461466e-05,DAP12 signaling_Homo sapiens_R-HSA-2424491
56,0.0014495703550762538,332.1620220795412,Reactome_2016,FGB;FGA;FGG,33.80281690140845,0,0,3/355,5.400360146362515e-05,Signaling by EGFR_Homo sapiens_R-HSA-177929
57,0.0014729693906397774,327.34445434572376,Reactome_2016,FGB;FGA;FGG,33.42618384401114,0,0,3/359,5.5838055331442556e-05,DAP12 interactions_Homo sapiens_R-HSA-2172127
58,0.0014721845350875837,324.9803924710131,Reactome_2016,FGB;FGA;FGG,33.2409972299169,0,0,3/361,5.677051475174342e-05,Signaling by FGFR2_Homo sapiens_R-HSA-5654738
59,0.0014838040835040882,321.4887235489691,Reactome_2016,FGB;FGA;FGG,32.967032967032964,0,0,3/364,5.818839543153289e-05,Signaling by PDGF_Homo sapiens_R-HSA-186797
60,0.00148351112055045,319.19648433825006,Reactome_2016,FGB;FGA;FGG,32.786885245901644,0,0,3/366,5.914652179972382e-05,Signaling by FGFR_Homo sapiens_R-HSA-190236
61,0.0015567297991817925,310.3012803180849,Reactome_2016,FGB;FGA;FGG,32.085561497326196,0,0,3/374,6.308316833285695e-05,NGF signalling via TRKA from the plasma membrane_Homo sapiens_R-HSA-187037
62,0.0017622791079827016,291.76639738565046,Reactome_2016,FGB;FGA;FGG,30.612244897959183,0,0,3/392,7.256443385811125e-05,Signaling by Interleukins_Homo sapiens_R-HSA-449147
63,0.0017745764226005524,288.8607630596684,Reactome_2016,FGB;FGA;FGG,30.37974683544304,0,0,3/395,7.423064774276821e-05,Fc epsilon receptor (FCERI) signaling_Homo sapiens_R-HSA-2454202
64,0.0022807780585651226,256.7187329156616,Reactome_2016,FGB;FGA;FGG,27.777777777777768,0,0,3/432,9.689579987368171e-05,Gastrin-CREB signalling pathway via PKC and MAPK_Homo sapiens_R-HSA-881907
65,0.002536090707791253,243.21332659601032,Reactome_2016,FGB;FGA;FGG,26.66666666666667,0,0,3/450,0.00010939999131648544,Signalling by NGF_Homo sapiens_R-HSA-166520
66,0.0037293451093843967,203.18104146706975,Reactome_2016,FGB;FGA;FGG,23.30097087378641,0,0,3/515,0.00016331119106454547,Axon guidance_Homo sapiens_R-HSA-422475
67,0.006366400598907807,158.13360645345986,Reactome_2016,FGB;FGA;FGG,19.354838709677423,0,0,3/620,0.0002829511377292359,Cytokine Signaling in Immune system_Homo sapiens_R-HSA-1280215
68,0.012634265743945338,114.0497582058816,Reactome_2016,FGB;FGA;FGG,15.267175572519085,0,0,3/786,0.0005697806119818486,Developmental Biology_Homo sapiens_R-HSA-1266738
69,0.013458413106050171,109.92830678182276,Reactome_2016,FGB;FGA;FGG,14.86988847583643,0,0,3/807,0.0006157443904728838,Innate Immune System_Homo sapiens_R-HSA-168249
70,0.03768791926544938,3627.8621812078477,Reactome_2016,ALB,571.4285714285712,0,0,1/7,0.0017489165149326186,SLC transporter disorders_Homo sapiens_R-HSA-5619102
