,Adjusted P-value,Combined Score,Gene_set,Genes,Odds Ratio,Old Adjusted P-value,Old P-value,Overlap,P-value,Term
51,0.004442749030326239,227.14960169441213,Reactome_2016,FGB;FGA;FGG,25.817555938037874,0,0,3/332,0.0001509953918803689,Signaling by FGFR4_Homo sapiens_R-HSA-5654743
52,0.0043589235769238574,227.14960169441213,Reactome_2016,FGB;FGA;FGG,25.817555938037874,0,0,3/332,0.0001509953918803689,Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687
53,0.00431644174954159,226.2384260756161,Reactome_2016,FGB;FGA;FGG,25.74002574002574,0,0,3/333,0.0001523450029249973,Signaling by FGFR3_Homo sapiens_R-HSA-5654741
54,0.0043519095592905324,223.54159133192508,Reactome_2016,FGB;FGA;FGG,25.510204081632647,0,0,3/336,0.00015644119330782957,Signaling by FGFR1_Homo sapiens_R-HSA-5654736
55,0.00446506756750991,219.16570395605822,Reactome_2016,FGB;FGA;FGG,25.136154168412236,0,0,3/341,0.00016342730966049343,Downstream signal transduction_Homo sapiens_R-HSA-186763
56,0.004501834206966585,216.60902268081253,Reactome_2016,FGB;FGA;FGG,24.916943521594693,0,0,3/344,0.00016771539202424532,DAP12 signaling_Homo sapiens_R-HSA-2424491
57,0.00485556874621736,207.6509225299387,Reactome_2016,FGB;FGA;FGG,24.14486921529175,0,0,3/355,0.00018406731194810903,Signaling by EGFR_Homo sapiens_R-HSA-177929
58,0.004933920640207244,204.54692198382844,Reactome_2016,FGB;FGA;FGG,23.875845602865105,0,0,3/359,0.00019026229919753422,DAP12 interactions_Homo sapiens_R-HSA-2172127
59,0.004931961960234729,203.02406471045384,Reactome_2016,FGB;FGA;FGG,23.743569449940644,0,0,3/361,0.00019341027295038157,Signaling by FGFR2_Homo sapiens_R-HSA-5654738
60,0.0049711406612877465,200.77523797739184,Reactome_2016,FGB;FGA;FGG,23.547880690737834,0,0,3/364,0.00019819580414284484,Signaling by PDGF_Homo sapiens_R-HSA-186797
61,0.004970742525409743,199.29917278415425,Reactome_2016,FGB;FGA;FGG,23.4192037470726,0,0,3/366,0.0002014287820754275,Signaling by FGFR_Homo sapiens_R-HSA-190236
62,0.005214271385935957,193.57320557716773,Reactome_2016,FGB;FGA;FGG,22.91825821237586,0,0,3/374,0.00021470529236206884,NGF signalling via TRKA from the plasma membrane_Homo sapiens_R-HSA-187037
63,0.005896203151330472,181.65276821997261,Reactome_2016,FGB;FGA;FGG,21.865889212827987,0,0,3/392,0.00024663856319290863,Signaling by Interleukins_Homo sapiens_R-HSA-449147
64,0.0059374475941067605,179.78542525295208,Reactome_2016,FGB;FGA;FGG,21.6998191681736,0,0,3/395,0.0002522445056319866,Fc epsilon receptor (FCERI) signaling_Homo sapiens_R-HSA-2454202
65,0.007611547339311419,159.15589425394046,Reactome_2016,FGB;FGA;FGG,19.84126984126984,0,0,3/432,0.000328341257774218,Gastrin-CREB signalling pathway via PKC and MAPK_Homo sapiens_R-HSA-881907
66,0.00845398559871518,150.50376524423203,Reactome_2016,FGB;FGA;FGG,19.047619047619047,0,0,3/450,0.0003702072124927563,Signalling by NGF_Homo sapiens_R-HSA-166520
67,0.012373221842529616,124.92209674709522,Reactome_2016,FGB;FGA;FGG,16.643550624133148,0,0,3/515,0.0005499209707790941,Axon guidance_Homo sapiens_R-HSA-422475
68,0.02095891424169436,96.27798707980837,Reactome_2016,FGB;FGA;FGG,13.824884792626731,0,0,3/620,0.0009452059363901381,Cytokine Signaling in Immune system_Homo sapiens_R-HSA-1280215
69,0.02255016045513129,50.80092987252009,Reactome_2016,CRP;FGB;FGA;FGG,7.387570412780497,0,0,4/1547,0.0010317066874896668,Immune System_Homo sapiens_R-HSA-168256
70,0.04049979601619415,68.44930729405316,Reactome_2016,FGB;FGA;FGG,10.905125408942203,0,0,3/786,0.0018794022987907086,Developmental Biology_Homo sapiens_R-HSA-1266738
