,Adjusted P-value,Combined Score,Gene_set,Genes,Odds Ratio,Old Adjusted P-value,Old P-value,Overlap,P-value,Term
18,0.020097487321020752,191.7352353433556,Reactome_2016,FGB;FGA;FGG,23.112480739599384,0,0,3/236,0.00024957663993424464,FRS-mediated FGFR4 signaling_Homo sapiens_R-HSA-5654712
19,0.01909261295496972,191.7352353433556,Reactome_2016,FGB;FGA;FGG,23.112480739599384,0,0,3/236,0.00024957663993424464,FRS-mediated FGFR3 signaling_Homo sapiens_R-HSA-5654706
20,0.018183440909494968,191.7352353433556,Reactome_2016,FGB;FGA;FGG,23.112480739599384,0,0,3/236,0.00024957663993424464,FRS-mediated FGFR1 signaling_Homo sapiens_R-HSA-5654693
21,0.018013889710186876,188.48062523660926,Reactome_2016,FGB;FGA;FGG,22.82236591860023,0,0,3/239,0.00025902325073471326,ARMS-mediated activation_Homo sapiens_R-HSA-170984
22,0.0172306771140918,188.48062523660926,Reactome_2016,FGB;FGA;FGG,22.82236591860023,0,0,3/239,0.00025902325073471326,Signalling to p38 via RIT and RIN_Homo sapiens_R-HSA-187706
23,0.016716715077688845,187.41625775708226,Reactome_2016,FGB;FGA;FGG,22.72727272727273,0,0,3/240,0.00026222298161080544,Frs2-mediated activation_Homo sapiens_R-HSA-170968
24,0.016245435643700862,186.3619120930452,Reactome_2016,FGB;FGA;FGG,22.632968691059972,0,0,3/241,0.0002654482948317134,MAPK1/MAPK3 signaling_Homo sapiens_R-HSA-5684996
25,0.015811919268380305,185.31745414675026,Reactome_2016,FGB;FGA;FGG,22.539444027047328,0,0,3/242,0.0002686992816848941,Prolonged ERK activation events_Homo sapiens_R-HSA-169893
26,0.01541197520347979,184.2827521775898,Reactome_2016,FGB;FGA;FGG,22.446689113355774,0,0,3/243,0.0002719760330025845,Signaling by Leptin_Homo sapiens_R-HSA-2586552
27,0.015223893025205354,182.2421004811473,Reactome_2016,FGB;FGA;FGG,22.263450834879407,0,0,3/245,0.00027860719261813715,Interleukin receptor SHC signaling_Homo sapiens_R-HSA-912526
28,0.014875914717164415,181.23589845344162,Reactome_2016,FGB;FGA;FGG,22.172949002217294,0,0,3/246,0.0002819617822207635,Signalling to RAS_Homo sapiens_R-HSA-167044
29,0.014726221105523941,179.25112738058024,Reactome_2016,FGB;FGA;FGG,21.994134897360702,0,0,3/248,0.0002887494334416459,VEGFR2 mediated cell proliferation_Homo sapiens_R-HSA-5218921
30,0.014936805133709562,175.38880472985142,Reactome_2016,FGB;FGA;FGG,21.645021645021643,0,0,3/252,0.0003026411497679716,Interleukin-2 signaling_Homo sapiens_R-HSA-451927
31,0.014639256263004066,174.44489439526154,Reactome_2016,FGB;FGA;FGG,21.559468199784398,0,0,3/253,0.00030618052314779746,Signalling to ERKs_Homo sapiens_R-HSA-187687
32,0.015553436099727876,167.18890588597299,Reactome_2016,FGB;FGA;FGG,20.898641588296762,0,0,3/261,0.00033546626881766006,"Interleukin-3, 5 and GM-CSF signaling_Homo sapiens_R-HSA-512988"
33,0.015959687737234288,162.90536723701425,Reactome_2016,FGB;FGA;FGG,20.505809979494188,0,0,3/266,0.00035465972749409525,NCAM signaling for neurite out-growth_Homo sapiens_R-HSA-375165
34,0.01858740919608901,149.62311221301582,Reactome_2016,FGB;FGA;FGG,19.2740122068744,0,0,3/283,0.00042520217115236297,Extracellular matrix organization_Homo sapiens_R-HSA-1474244
35,0.018258513182141042,148.89810322502368,Reactome_2016,FGB;FGA;FGG,19.206145966709347,0,0,3/284,0.0004296120748739069,IRS-mediated signalling_Homo sapiens_R-HSA-112399
36,0.017765039852893988,148.89810322502368,Reactome_2016,FGB;FGA;FGG,19.206145966709347,0,0,3/284,0.0004296120748739069,MAPK family signaling cascades_Homo sapiens_R-HSA-5683057
37,0.01783734288041117,146.75764255807928,Reactome_2016,FGB;FGA;FGG,19.0053848590434,0,0,3/287,0.0004430189735004081,Insulin receptor signalling cascade_Homo sapiens_R-HSA-74751
38,0.017557624351490213,146.0554612819079,Reactome_2016,FGB;FGA;FGG,18.939393939393934,0,0,3/288,0.0004475472873909269,IGF1R signaling cascade_Homo sapiens_R-HSA-2428924
39,0.017118683742702957,146.0554612819079,Reactome_2016,FGB;FGA;FGG,18.939393939393934,0,0,3/288,0.0004475472873909269,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)_Homo sapiens_R-HSA-2404192
40,0.016701154870929713,146.0554612819079,Reactome_2016,FGB;FGA;FGG,18.939393939393934,0,0,3/288,0.0004475472873909269,IRS-related events triggered by IGF1R_Homo sapiens_R-HSA-2428928
41,0.016469554494063628,145.35882694184914,Reactome_2016,FGB;FGA;FGG,18.873859704309528,0,0,3/289,0.0004521054174840996,FCERI mediated MAPK activation_Homo sapiens_R-HSA-2871796
42,0.019929102288875712,131.31944614450043,Reactome_2016,FGB;FGA;FGG,17.538731365097927,0,0,3/311,0.0005600989532167684,Signaling by Insulin receptor_Homo sapiens_R-HSA-74752
43,0.021164637671000845,126.20892451495651,Reactome_2016,FGB;FGA;FGG,17.045454545454547,0,0,3/320,0.0006086562467477367,VEGFA-VEGFR2 Pathway_Homo sapiens_R-HSA-4420097
44,0.021650030985604786,123.50952030117584,Reactome_2016,FGB;FGA;FGG,16.783216783216783,0,0,3/325,0.00063676561722367,Signaling by SCF-KIT_Homo sapiens_R-HSA-1433557
45,0.021753448864977484,121.93510948022352,Reactome_2016,FGB;FGA;FGG,16.62971175166297,0,0,3/328,0.0006540252599927871,Signaling by VEGF_Homo sapiens_R-HSA-194138
46,0.02148004856785741,121.41762079492149,Reactome_2016,FGB;FGA;FGG,16.579165515335728,0,0,3/329,0.0006598446292086918,Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696
47,0.021032547556027046,121.41762079492149,Reactome_2016,FGB;FGA;FGG,16.579165515335728,0,0,3/329,0.0006598446292086918,Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716
48,0.02060331189161833,121.41762079492149,Reactome_2016,FGB;FGA;FGG,16.579165515335728,0,0,3/329,0.0006598446292086918,Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708
49,0.02037033462667551,120.9037294282694,Reactome_2016,FGB;FGA;FGG,16.528925619834713,0,0,3/330,0.0006656972100220753,Signaling by ERBB4_Homo sapiens_R-HSA-1236394
50,0.020325069829315718,119.88659752869052,Reactome_2016,FGB;FGA;FGG,16.429353778751366,0,0,3/332,0.0006775023276438572,Signaling by FGFR4_Homo sapiens_R-HSA-5654743
51,0.01993420310182888,119.88659752869052,Reactome_2016,FGB;FGA;FGG,16.429353778751366,0,0,3/332,0.0006775023276438572,Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687
52,0.01972992807358001,119.38328755650039,Reactome_2016,FGB;FGA;FGG,16.380016380016382,0,0,3/333,0.0006834550247710724,Signaling by FGFR3_Homo sapiens_R-HSA-5654741
53,0.019598023805574467,65.57499616444639,Reactome_2016,CRP;FGB;FGA;FGG,9.012053621719051,0,0,4/807,0.0006916949578438049,Innate Immune System_Homo sapiens_R-HSA-168249
54,0.019514861499064014,117.89397410197252,Reactome_2016,FGB;FGA;FGG,16.233766233766232,0,0,3/336,0.0007015146290513207,Signaling by FGFR1_Homo sapiens_R-HSA-5654736
55,0.020007221395239274,115.47853891475629,Reactome_2016,FGB;FGA;FGG,15.995734470807786,0,0,3/341,0.0007322904562963394,Downstream signal transduction_Homo sapiens_R-HSA-186763
56,0.020162858940572608,114.06794048398956,Reactome_2016,FGB;FGA;FGG,15.856236786469346,0,0,3/344,0.0007511653330801558,DAP12 signaling_Homo sapiens_R-HSA-2424491
57,0.021711185972430116,109.1294392700256,Reactome_2016,FGB;FGA;FGG,15.364916773367474,0,0,3/355,0.0008230384224842787,Signaling by EGFR_Homo sapiens_R-HSA-177929
58,0.022048247042253003,107.41971764924526,Reactome_2016,FGB;FGA;FGG,15.193719929095971,0,0,3/359,0.0008502265199300178,DAP12 interactions_Homo sapiens_R-HSA-2172127
59,0.022032858989999217,106.58119569323372,Reactome_2016,FGB;FGA;FGG,15.109544195416772,0,0,3/361,0.0008640336858823221,Signaling by FGFR2_Homo sapiens_R-HSA-5654738
60,0.02219785601218377,105.34328752760132,Reactome_2016,FGB;FGA;FGG,14.985014985014985,0,0,3/364,0.0008850125599628822,Signaling by PDGF_Homo sapiens_R-HSA-186797
61,0.022189395511682357,104.53098976489586,Reactome_2016,FGB;FGA;FGG,14.903129657228018,0,0,3/366,0.0008991781187740563,Signaling by FGFR_Homo sapiens_R-HSA-190236
62,0.023248488037755755,101.38167429789692,Reactome_2016,FGB;FGA;FGG,14.584346135148275,0,0,3/374,0.00095729068390759,NGF signalling via TRKA from the plasma membrane_Homo sapiens_R-HSA-187037
63,0.026217808198690514,94.83473554584526,Reactome_2016,FGB;FGA;FGG,13.914656771799626,0,0,3/392,0.0010966926305334597,Signaling by Interleukins_Homo sapiens_R-HSA-449147
64,0.02638927914297675,93.81035473695593,Reactome_2016,FGB;FGA;FGG,13.808975834292287,0,0,3/395,0.0011211131662048947,Fc epsilon receptor (FCERI) signaling_Homo sapiens_R-HSA-2454202
65,0.0336418949279758,82.51706298253795,Reactome_2016,FGB;FGA;FGG,12.626262626262625,0,0,3/432,0.0014512189968930735,Gastrin-CREB signalling pathway via PKC and MAPK_Homo sapiens_R-HSA-881907
66,0.03726416060573332,77.79458970789682,Reactome_2016,FGB;FGA;FGG,12.12121212121212,0,0,3/450,0.0016318292552837464,Signalling by NGF_Homo sapiens_R-HSA-166520
